Date,AEP,COMED,DAYTON,DEOK,DOM,DUQ,EKPC,FE,PJME,PJMW
2015-10-23,312426.0,241175.0,42454.0,66518.0,216751.0,33245.0,27281.0,168404.0,628629.0,113198.0
2015-10-24,284185.0,223860.0,37879.0,61443.0,202731.0,30959.0,25887.0,153401.0,594706.0,106363.0
2015-10-25,273661.0,205168.0,35430.0,56085.0,202874.0,29469.0,25435.0,144515.0,579406.0,104007.0
2015-10-26,318263.0,239293.0,43791.0,64495.0,218289.0,33556.0,27977.0,170894.0,652993.0,120379.0
2015-10-27,333055.0,244874.0,45305.0,65312.0,230381.0,34726.0,27185.0,175478.0,683566.0,126430.0
2015-10-28,326314.0,248489.0,44761.0,66510.0,226705.0,34995.0,25208.0,175346.0,684023.0,121845.0
2015-10-29,319717.0,255195.0,44474.0,65584.0,222643.0,33836.0,26006.0,173800.0,657865.0,116041.0
2015-10-30,329503.0,244693.0,44446.0,65804.0,213525.0,34413.0,30836.0,173202.0,642769.0,120284.0
2015-10-31,306814.0,225877.0,38725.0,60930.0,212393.0,31843.0,30137.0,156857.0,610743.0,112144.0
2015-11-01,291351.0,217930.0,36689.0,59749.0,211373.0,31885.0,27503.0,152695.0,612119.0,108387.0
2015-11-02,318224.0,242544.0,42871.0,64551.0,218213.0,33661.0,26691.0,168966.0,654128.0,115525.0
2015-11-03,321753.0,246013.0,43898.0,65919.0,222268.0,34382.0,28421.0,169307.0,663914.0,119830.0
2015-11-04,316421.0,249346.0,43822.0,66674.0,221715.0,35090.0,27190.0,169282.0,660060.0,118770.0
2015-11-05,323041.0,252442.0,44151.0,67755.0,226275.0,35515.0,26567.0,171341.0,666109.0,117226.0
2015-11-06,315243.0,242449.0,42505.0,66062.0,232696.0,35184.0,26605.0,167095.0,672582.0,115061.0
2015-11-07,289800.0,222961.0,37557.0,59480.0,210501.0,31023.0,27115.0,150911.0,596348.0,105638.0
2015-11-08,298359.0,215107.0,37892.0,60428.0,209224.0,30926.0,30261.0,150681.0,584622.0,111735.0
2015-11-09,345507.0,245475.0,46258.0,68969.0,243221.0,34925.0,32362.0,177891.0,684301.0,132945.0
2015-11-10,331067.0,248208.0,45861.0,68028.0,229713.0,35329.0,31334.0,178316.0,676162.0,125720.0
2015-11-11,327965.0,248014.0,46034.0,68973.0,223372.0,34994.0,33075.0,174931.0,663360.0,123184.0
2015-11-12,328401.0,255623.0,45838.0,67151.0,227341.0,35867.0,28488.0,178114.0,676195.0,124065.0
2015-11-13,332785.0,255256.0,45933.0,68006.0,220596.0,35857.0,32315.0,179647.0,660152.0,122029.0
2015-11-14,315773.0,232096.0,41092.0,64948.0,227711.0,33405.0,34237.0,163861.0,636367.0,119730.0
2015-11-15,306506.0,212515.0,38140.0,61723.0,234681.0,31978.0,32942.0,152968.0,625301.0,117091.0
2015-11-16,341050.0,244378.0,44844.0,67642.0,237623.0,34684.0,33633.0,172795.0,665192.0,126873.0
2015-11-17,330496.0,252867.0,44365.0,66944.0,231692.0,34911.0,30417.0,176547.0,676530.0,126481.0
2015-11-18,321822.0,250064.0,44684.0,67547.0,225013.0,34882.0,26548.0,174360.0,687905.0,123570.0
2015-11-19,320755.0,254481.0,44214.0,65580.0,222550.0,34950.0,27908.0,172721.0,675680.0,118345.0
2015-11-20,343576.0,262063.0,46250.0,69211.0,221839.0,35444.0,34538.0,179324.0,657099.0,123771.0
2015-11-21,332733.0,254016.0,42448.0,66244.0,233094.0,33667.0,35178.0,167738.0,645532.0,123809.0
2015-11-22,335667.0,249642.0,43284.0,69347.0,236273.0,34263.0,39494.0,168982.0,639778.0,126661.0
2015-11-23,382040.0,272284.0,50616.0,76399.0,282609.0,38223.0,42727.0,193431.0,751824.0,145806.0
2015-11-24,367767.0,269142.0,48422.0,72829.0,276121.0,37550.0,37831.0,185540.0,754572.0,138989.0
2015-11-25,319385.0,259229.0,45806.0,52498.0,262884.0,36966.0,34863.0,178840.0,731676.0,133693.0
2015-11-26,281244.0,214192.0,36029.0,57873.0,224763.0,31174.0,27111.0,143404.0,624044.0,112413.0
2015-11-27,282122.0,228763.0,35980.0,57914.0,213873.0,31372.0,24464.0,144737.0,612234.0,109208.0
2015-11-28,291905.0,233593.0,38709.0,60526.0,207938.0,31863.0,26594.0,154217.0,601699.0,107597.0
2015-11-29,299793.0,233403.0,40820.0,64473.0,211082.0,33272.0,29673.0,159167.0,626242.0,115058.0
2015-11-30,351012.0,264553.0,48223.0,71969.0,257463.0,37375.0,32693.0,184464.0,732307.0,134171.0
2015-12-01,347980.0,264356.0,46948.0,69295.0,253955.0,36354.0,31084.0,183433.0,722483.0,134784.0
2015-12-02,349914.0,274316.0,49584.0,73201.0,236963.0,35863.0,34638.0,185323.0,704253.0,131373.0
2015-12-03,375037.0,278769.0,51715.0,76960.0,247020.0,37979.0,39603.0,192822.0,714896.0,141294.0
2015-12-04,381704.0,268712.0,52334.0,78274.0,268966.0,37117.0,41011.0,191028.0,720136.0,136373.0
2015-12-05,357945.0,247158.0,46640.0,72196.0,263665.0,35578.0,39674.0,177144.0,686191.0,133202.0
2015-12-06,347477.0,235466.0,44009.0,69822.0,260727.0,34916.0,37847.0,170168.0,686207.0,133608.0
2015-12-07,369478.0,272496.0,48440.0,71746.0,264829.0,38305.0,35779.0,189177.0,738900.0,142418.0
2015-12-08,362899.0,270581.0,48324.0,69969.0,258572.0,38749.0,36487.0,192049.0,743773.0,140502.0
2015-12-09,367399.0,261861.0,48099.0,70911.0,262398.0,37765.0,36027.0,188265.0,753180.0,142490.0
2015-12-10,350524.0,262945.0,47811.0,71340.0,241899.0,36599.0,34130.0,184425.0,702418.0,130276.0
2015-12-11,332748.0,257205.0,45502.0,68290.0,234318.0,36063.0,30354.0,177148.0,695345.0,126025.0
2015-12-12,296894.0,233588.0,39453.0,62568.0,216267.0,32934.0,27943.0,159667.0,628202.0,113016.0
2015-12-13,291674.0,225461.0,37384.0,60384.0,211677.0,31592.0,28423.0,152451.0,603207.0,110574.0
2015-12-14,330555.0,256901.0,44998.0,67815.0,227153.0,35498.0,30237.0,175476.0,674939.0,122800.0
2015-12-15,344850.0,267195.0,48606.0,70255.0,223391.0,36449.0,32607.0,185426.0,672171.0,126878.0
2015-12-16,347057.0,269816.0,47926.0,71380.0,239096.0,36256.0,32014.0,182284.0,699599.0,132958.0
2015-12-17,352696.0,279415.0,49459.0,71740.0,241009.0,36668.0,33330.0,184318.0,712040.0,133884.0
2015-12-18,385269.0,283923.0,52319.0,78189.0,248442.0,39007.0,43826.0,193310.0,720492.0,143813.0
2015-12-19,375807.0,267751.0,48144.0,74077.0,276014.0,38060.0,43143.0,183398.0,731996.0,147381.0
2015-12-20,363481.0,246192.0,45979.0,72288.0,275182.0,36691.0,41701.0,178276.0,721146.0,141903.0
2015-12-21,364702.0,264848.0,48657.0,72681.0,261785.0,38127.0,35919.0,188533.0,754383.0,143342.0
2015-12-22,332656.0,265863.0,44901.0,67563.0,234640.0,36255.0,30756.0,177213.0,705806.0,127866.0
2015-12-23,322458.0,258332.0,43281.0,66854.0,228655.0,35689.0,29467.0,174669.0,686594.0,123308.0
2015-12-24,275185.0,233945.0,36758.0,58922.0,221807.0,31709.0,24606.0,148130.0,636075.0,105965.0
2015-12-25,265873.0,215073.0,35429.0,56567.0,212740.0,30281.0,24748.0,142943.0,587186.0,102727.0
2015-12-26,281480.0,230197.0,38143.0,60820.0,203277.0,31248.0,26029.0,151080.0,595349.0,107034.0
2015-12-27,287974.0,232463.0,38006.0,60058.0,204911.0,31689.0,26520.0,153931.0,602383.0,107337.0
2015-12-28,341487.0,275598.0,47041.0,72596.0,229283.0,37255.0,32362.0,184839.0,702011.0,129066.0
2015-12-29,333342.0,269019.0,44713.0,68833.0,234508.0,36543.0,31960.0,178182.0,716158.0,128816.0
2015-12-30,336883.0,270721.0,45926.0,71073.0,225869.0,36123.0,34781.0,178210.0,696312.0,125767.0
2015-12-31,334225.0,262451.0,46036.0,72568.0,220527.0,36190.0,36351.0,173563.0,667293.0,124779.0
2016-01-01,338054.0,251416.0,44363.0,68359.0,234580.0,34663.0,37081.0,166675.0,670751.0,130361.0
2016-01-02,347618.0,250133.0,44809.0,69940.0,257590.0,35924.0,40265.0,171810.0,696432.0,133774.0
2016-01-03,350918.0,253421.0,45476.0,71062.0,262599.0,36495.0,40458.0,173321.0,698803.0,134286.0
2016-01-04,404792.0,281907.0,53136.0,78326.0,306428.0,40199.0,44314.0,201781.0,821012.0,157645.0
2016-01-05,430763.0,287024.0,55956.0,83515.0,362252.0,42894.0,47534.0,210510.0,918751.0,176312.0
2016-01-06,422637.0,283341.0,54480.0,82094.0,335822.0,42188.0,44496.0,204249.0,879283.0,170257.0
2016-01-07,399274.0,274174.0,52032.0,78711.0,284707.0,40400.0,39299.0,197080.0,817474.0,156653.0
2016-01-08,381012.0,269372.0,49483.0,73382.0,272516.0,39811.0,34460.0,195291.0,771602.0,150036.0
2016-01-09,329209.0,252554.0,41350.0,64891.0,243162.0,34767.0,33647.0,165423.0,686671.0,128157.0
2016-01-10,350176.0,265448.0,46028.0,73972.0,223704.0,35234.0,46165.0,171504.0,643391.0,126154.0
2016-01-11,441759.0,313177.0,60303.0,90835.0,292532.0,42057.0,54841.0,213899.0,804098.0,163074.0
2016-01-12,436782.0,314451.0,58409.0,86242.0,307278.0,42449.0,48220.0,216226.0,848017.0,167325.0
2016-01-13,457069.0,322504.0,62201.0,93407.0,323798.0,44696.0,52238.0,224510.0,890412.0,178714.0
2016-01-14,402024.0,287734.0,53634.0,80364.0,297442.0,40867.0,38878.0,204628.0,833752.0,156357.0
2016-01-15,384119.0,275589.0,49834.0,74401.0,272709.0,38081.0,37423.0,189297.0,764267.0,142943.0
2016-01-16,358621.0,260529.0,47918.0,74942.0,241783.0,36493.0,41662.0,179144.0,681176.0,134025.0
2016-01-17,383508.0,283769.0,50361.0,79409.0,283949.0,37508.0,46053.0,184072.0,728423.0,142672.0
2016-01-18,476334.0,321747.0,63499.0,96366.0,348320.0,44391.0,61535.0,224214.0,887930.0,184607.0
2016-01-19,489079.0,320829.0,62186.0,95087.0,397268.0,45432.0,59400.0,225701.0,961848.0,192400.0
2016-01-20,477187.0,307351.0,60590.0,93187.0,373678.0,45148.0,53694.0,222779.0,902689.0,186197.0
2016-01-21,445291.0,298931.0,58799.0,88881.0,342896.0,44178.0,52449.0,215828.0,867547.0,174244.0
2016-01-22,450922.0,295170.0,57711.0,89375.0,372255.0,44151.0,53425.0,211444.0,906943.0,179676.0
2016-01-23,417598.0,264683.0,51529.0,81954.0,366972.0,40734.0,51508.0,194790.0,861253.0,166257.0
2016-01-24,400107.0,253956.0,49372.0,79475.0,327213.0,39974.0,54226.0,187222.0,802438.0,156168.0
2016-01-25,413511.0,277736.0,52576.0,80145.0,331855.0,40562.0,46252.0,199803.0,845192.0,161714.0
2016-01-26,391779.0,285841.0,52040.0,76739.0,283031.0,38848.0,41247.0,197889.0,804811.0,149356.0
2016-01-27,400155.0,285320.0,55046.0,82574.0,278212.0,40823.0,44004.0,202848.0,776594.0,151609.0
2016-01-28,413295.0,280446.0,52643.0,79973.0,308622.0,40633.0,46970.0,200275.0,820444.0,162395.0
2016-01-29,396888.0,276643.0,50827.0,76843.0,295292.0,40508.0,41068.0,200135.0,810789.0,156848.0
2016-01-30,358283.0,245217.0,43385.0,68900.0,291061.0,36646.0,38084.0,177957.0,757484.0,146309.0
2016-01-31,321232.0,230430.0,39001.0,62525.0,246428.0,32742.0,31289.0,159931.0,688021.0,125779.0
2016-02-01,347956.0,263570.0,46423.0,68189.0,237166.0,34939.0,32231.0,182372.0,719299.0,133295.0
2016-02-02,362116.0,278750.0,49510.0,72926.0,249075.0,37107.0,34552.0,193306.0,738100.0,142456.0
2016-02-03,342200.0,276817.0,45704.0,68363.0,251102.0,35781.0,28517.0,181509.0,742908.0,137674.0
2016-02-04,381431.0,281616.0,52790.0,78374.0,242766.0,37015.0,38850.0,194877.0,714204.0,139908.0
2016-02-05,394107.0,278915.0,52180.0,79309.0,288393.0,37930.0,43807.0,193686.0,769354.0,149113.0
2016-02-06,365297.0,252662.0,46224.0,72150.0,296153.0,35076.0,40989.0,171999.0,742932.0,141905.0
2016-02-07,351949.0,236132.0,42906.0,68800.0,296819.0,34281.0,39599.0,165225.0,726912.0,137227.0
2016-02-08,392102.0,277224.0,49731.0,75362.0,287875.0,37034.0,41572.0,187851.0,772506.0,148604.0
2016-02-09,432286.0,298306.0,56357.0,85599.0,290559.0,38787.0,53209.0,200804.0,814467.0,157370.0
2016-02-10,460725.0,304414.0,59864.0,90998.0,319619.0,41574.0,57614.0,210083.0,831269.0,168824.0
2016-02-11,459531.0,302216.0,59917.0,89595.0,355148.0,43272.0,51552.0,217030.0,908135.0,182482.0
2016-02-12,446831.0,299989.0,58526.0,88355.0,362553.0,43678.0,50362.0,216760.0,917719.0,181058.0
2016-02-13,423031.0,287820.0,54862.0,85853.0,362467.0,42413.0,53053.0,207544.0,906396.0,179396.0
2016-02-14,432296.0,278291.0,54397.0,87119.0,384812.0,41656.0,56991.0,198478.0,931316.0,179803.0
2016-02-15,419735.0,291053.0,55962.0,84277.0,368959.0,41492.0,48184.0,209048.0,946546.0,176958.0
2016-02-16,405300.0,285119.0,53726.0,80661.0,285806.0,40355.0,44984.0,201891.0,812227.0,159745.0
2016-02-17,397178.0,279298.0,53080.0,81289.0,275334.0,40584.0,45009.0,199395.0,799483.0,155157.0
2016-02-18,393974.0,282014.0,51905.0,78084.0,296492.0,40812.0,42004.0,202549.0,821931.0,157053.0
2016-02-19,370700.0,257282.0,47980.0,71268.0,311875.0,38574.0,35896.0,190723.0,849097.0,155353.0
2016-02-20,306591.0,226385.0,38712.0,61046.0,242953.0,32542.0,29305.0,158948.0,681334.0,121141.0
2016-02-21,303605.0,224532.0,37960.0,59250.0,222769.0,32323.0,28674.0,159221.0,644951.0,117619.0
2016-02-22,354255.0,258479.0,47802.0,70206.0,244964.0,35600.0,35257.0,187548.0,709260.0,134874.0
2016-02-23,360303.0,262504.0,49073.0,71186.0,269449.0,35780.0,34287.0,190710.0,776357.0,141693.0
2016-02-24,361697.0,276795.0,49950.0,70585.0,255114.0,35801.0,34233.0,193580.0,751690.0,139140.0
2016-02-25,395262.0,275396.0,53566.0,79847.0,256819.0,37581.0,44605.0,199009.0,727207.0,146558.0
2016-02-26,399744.0,272332.0,52694.0,78733.0,280889.0,39299.0,42064.0,199834.0,782073.0,154496.0
2016-02-27,350182.0,242301.0,43724.0,68347.0,280432.0,35752.0,38206.0,175113.0,730750.0,140650.0
2016-02-28,317609.0,219490.0,39368.0,62642.0,248260.0,33002.0,33150.0,158644.0,656460.0,124822.0
2016-02-29,335196.0,255775.0,46337.0,67884.0,230786.0,34964.0,31758.0,180987.0,689238.0,129116.0
2016-03-01,356570.0,282163.0,49792.0,72414.0,236342.0,35264.0,35805.0,188935.0,693572.0,132710.0
2016-03-02,387670.0,282161.0,53233.0,77453.0,242864.0,38412.0,41042.0,202258.0,721251.0,147982.0
2016-03-03,412232.0,278564.0,53814.0,79797.0,293192.0,38957.0,43991.0,201819.0,793479.0,156874.0
2016-03-04,391027.0,270196.0,51821.0,77293.0,298743.0,38139.0,41078.0,195623.0,797524.0,148848.0
2016-03-05,355228.0,248898.0,46278.0,72704.0,274019.0,34856.0,40731.0,179004.0,723245.0,133257.0
2016-03-06,333035.0,227838.0,42150.0,66005.0,255303.0,34043.0,35826.0,170803.0,691481.0,129270.0
2016-03-07,353712.0,247759.0,46552.0,68389.0,261511.0,34946.0,33787.0,181200.0,716835.0,134554.0
2016-03-08,329457.0,245239.0,44542.0,65772.0,227764.0,33287.0,29736.0,173973.0,661863.0,122944.0
2016-03-09,323396.0,243551.0,43439.0,64502.0,223590.0,33767.0,26267.0,170045.0,650325.0,120233.0
2016-03-10,324040.0,244874.0,44386.0,66157.0,224081.0,33733.0,26430.0,173232.0,652018.0,117905.0
2016-03-11,314439.0,246041.0,43816.0,65401.0,220818.0,32830.0,27555.0,176817.0,631880.0,113720.0
2016-03-12,289759.0,225229.0,38928.0,60741.0,203326.0,31226.0,27059.0,161397.0,591081.0,110165.0
2016-03-13,273465.0,208248.0,35594.0,56510.0,196155.0,29153.0,25084.0,147440.0,566679.0,103935.0
2016-03-14,319802.0,244250.0,43743.0,65546.0,222713.0,33215.0,27768.0,173699.0,686396.0,123443.0
2016-03-15,319245.0,244981.0,43856.0,65098.0,223342.0,33330.0,28089.0,172181.0,686172.0,122474.0
2016-03-16,317071.0,244778.0,43335.0,65019.0,224321.0,33554.0,25950.0,172920.0,660719.0,120555.0
2016-03-17,322190.0,244970.0,44231.0,64800.0,216282.0,33041.0,28134.0,172574.0,649153.0,119536.0
2016-03-18,322243.0,245977.0,44056.0,65546.0,214466.0,33135.0,29550.0,173740.0,649210.0,121296.0
2016-03-19,314133.0,227481.0,41037.0,64092.0,228254.0,32200.0,30874.0,166555.0,648406.0,123935.0
2016-03-20,322086.0,218609.0,41198.0,64675.0,252042.0,32966.0,34218.0,164117.0,671746.0,126598.0
2016-03-21,356309.0,247929.0,47646.0,70594.0,256740.0,35815.0,36452.0,186535.0,720450.0,138910.0
2016-03-22,343546.0,247446.0,46325.0,69234.0,250996.0,35158.0,33975.0,181111.0,704828.0,134093.0
2016-03-23,317424.0,252761.0,44051.0,66279.0,221894.0,33685.0,28705.0,170826.0,656620.0,121590.0
2016-03-24,318033.0,260848.0,43009.0,65447.0,214149.0,33063.0,27754.0,169046.0,633360.0,117335.0
2016-03-25,304232.0,240230.0,41096.0,63127.0,211766.0,32270.0,30917.0,162368.0,604186.0,110816.0
2016-03-26,288818.0,218904.0,38152.0,53262.0,197358.0,31334.0,31740.0,155147.0,574827.0,111168.0
2016-03-27,270226.0,205615.0,35021.0,56790.0,202423.0,29696.0,26368.0,141717.0,570281.0,106010.0
2016-03-28,313381.0,238277.0,43688.0,63757.0,211974.0,32851.0,28960.0,170027.0,645312.0,117668.0
2016-03-29,327032.0,244875.0,45302.0,66535.0,212404.0,34119.0,31080.0,177139.0,653718.0,123083.0
2016-03-30,333517.0,244861.0,44876.0,65939.0,221596.0,34598.0,30157.0,175866.0,669377.0,125594.0
2016-03-31,316533.0,242408.0,43670.0,63762.0,215755.0,33682.0,27349.0,172077.0,647183.0,115787.0
2016-04-01,307295.0,241812.0,42036.0,60168.0,223347.0,32773.0,26499.0,166477.0,643887.0,110221.0
2016-04-02,298948.0,235684.0,40662.0,59907.0,200903.0,30812.0,28906.0,161944.0,575730.0,105199.0
2016-04-03,312730.0,220833.0,40717.0,62650.0,210893.0,32433.0,31915.0,164585.0,613591.0,119056.0
2016-04-04,332659.0,254205.0,46219.0,65785.0,222911.0,34815.0,29299.0,184204.0,694659.0,126891.0
2016-04-05,352429.0,260990.0,48521.0,69630.0,243736.0,36297.0,33176.0,189749.0,732212.0,138763.0
2016-04-06,352060.0,257015.0,47538.0,69734.0,258580.0,35314.0,32435.0,184540.0,726961.0,138763.0
2016-04-07,342289.0,257653.0,47874.0,70378.0,224760.0,33672.0,32426.0,180320.0,677642.0,127938.0
2016-04-08,348112.0,258924.0,49325.0,70979.0,228510.0,34972.0,36192.0,184336.0,677349.0,133720.0
2016-04-09,345202.0,241794.0,45150.0,69144.0,235695.0,34055.0,37152.0,173694.0,684426.0,133074.0
2016-04-10,334659.0,231215.0,42401.0,65675.0,244245.0,34459.0,34912.0,173329.0,657693.0,131905.0
2016-04-11,328000.0,244131.0,45767.0,67676.0,229891.0,34092.0,29946.0,181673.0,678108.0,125545.0
2016-04-12,325129.0,249994.0,46510.0,67081.0,217310.0,33585.0,29559.0,181436.0,652221.0,118945.0
2016-04-13,332733.0,249553.0,46129.0,68060.0,225272.0,34646.0,30854.0,181880.0,659281.0,125502.0
2016-04-14,328580.0,245501.0,45039.0,66793.0,231272.0,33868.0,28691.0,175648.0,655453.0,124040.0
2016-04-15,313509.0,240255.0,43084.0,64895.0,225956.0,32886.0,27391.0,168619.0,635371.0,117023.0
2016-04-16,281169.0,215427.0,36476.0,59215.0,212397.0,30061.0,26527.0,146848.0,574169.0,104780.0
2016-04-17,277566.0,206206.0,35760.0,58529.0,207191.0,30081.0,27138.0,142797.0,560705.0,103641.0
2016-04-18,322290.0,244138.0,44386.0,67530.0,227982.0,33792.0,29098.0,168061.0,637487.0,117218.0
2016-04-19,318719.0,237392.0,43971.0,67718.0,228268.0,33548.0,28864.0,167494.0,638661.0,116530.0
2016-04-20,316969.0,240280.0,43453.0,68279.0,213788.0,32989.0,28598.0,167468.0,628597.0,115779.0
2016-04-21,314156.0,243031.0,43389.0,68142.0,218720.0,33403.0,28392.0,170156.0,632803.0,115667.0
2016-04-22,306104.0,233994.0,41813.0,64281.0,220302.0,33190.0,26793.0,166469.0,646901.0,112128.0
2016-04-23,272807.0,212771.0,36406.0,57813.0,204248.0,29657.0,25819.0,149140.0,577214.0,102741.0
2016-04-24,274349.0,204725.0,34981.0,57002.0,196377.0,29149.0,26911.0,144175.0,545696.0,101661.0
2016-04-25,314740.0,250655.0,43594.0,67553.0,222697.0,33632.0,29099.0,169341.0,627345.0,115143.0
2016-04-26,326968.0,241046.0,45764.0,71259.0,240416.0,34478.0,30565.0,167708.0,656500.0,117896.0
2016-04-27,314339.0,245164.0,42566.0,65964.0,225906.0,32664.0,28841.0,168010.0,632867.0,115405.0
2016-04-28,321828.0,245095.0,43339.0,67681.0,212867.0,32647.0,29537.0,170897.0,642851.0,117366.0
2016-04-29,309637.0,240573.0,41834.0,64448.0,214344.0,32547.0,27782.0,169620.0,648343.0,117180.0
2016-04-30,282113.0,224541.0,37568.0,58603.0,201911.0,30065.0,26353.0,151262.0,580397.0,105263.0
2016-05-01,279519.0,211944.0,36774.0,60586.0,204453.0,30134.0,27898.0,143577.0,588087.0,102964.0
2016-05-02,312125.0,236183.0,42787.0,65410.0,233993.0,32746.0,27969.0,167241.0,646923.0,116308.0
2016-05-03,311515.0,239922.0,43006.0,62931.0,229780.0,31844.0,27592.0,168456.0,647569.0,115215.0
2016-05-04,311782.0,239623.0,43689.0,63044.0,215233.0,32776.0,27394.0,167527.0,650115.0,114783.0
2016-05-05,320114.0,240774.0,44541.0,64923.0,218056.0,32553.0,30338.0,166692.0,653757.0,118457.0
2016-05-06,309989.0,244360.0,42646.0,63925.0,219122.0,32242.0,28806.0,163524.0,653084.0,116780.0
2016-05-07,278536.0,215096.0,36201.0,58949.0,203288.0,29783.0,27142.0,145059.0,584392.0,105131.0
2016-05-08,268106.0,197952.0,33921.0,55395.0,200920.0,28685.0,26225.0,137928.0,548973.0,98075.0
2016-05-09,312952.0,234111.0,43003.0,64558.0,218475.0,31700.0,28357.0,164211.0,629041.0,114804.0
2016-05-10,320043.0,242525.0,44242.0,66115.0,218251.0,32876.0,28924.0,168758.0,634626.0,116912.0
2016-05-11,321067.0,242873.0,45312.0,69632.0,222457.0,33637.0,30842.0,166567.0,642149.0,117960.0
2016-05-12,328967.0,246441.0,46266.0,71767.0,223122.0,34507.0,30673.0,173561.0,646940.0,118451.0
2016-05-13,308578.0,237294.0,42170.0,65897.0,228464.0,33915.0,28370.0,165906.0,646184.0,114012.0
2016-05-14,280212.0,216387.0,37366.0,58781.0,210899.0,29608.0,26509.0,148063.0,574985.0,103472.0
2016-05-15,279234.0,203724.0,36680.0,56795.0,197345.0,29583.0,27404.0,147504.0,555659.0,105973.0
2016-05-16,316807.0,236430.0,43723.0,64521.0,217118.0,32366.0,29466.0,168885.0,632943.0,117965.0
2016-05-17,313974.0,236425.0,43092.0,64776.0,219478.0,31993.0,29249.0,168049.0,642224.0,117069.0
2016-05-18,312128.0,237956.0,43404.0,65384.0,219152.0,32632.0,27417.0,166646.0,637887.0,118860.0
2016-05-19,312948.0,240391.0,42954.0,64840.0,216777.0,33532.0,28095.0,166754.0,634505.0,117131.0
2016-05-20,306095.0,236287.0,41913.0,64102.0,218633.0,33185.0,27804.0,165007.0,628495.0,113746.0
2016-05-21,280069.0,215557.0,36319.0,58742.0,204229.0,30563.0,26707.0,147404.0,574294.0,105869.0
2016-05-22,270643.0,211299.0,35485.0,58271.0,201812.0,29625.0,27209.0,140410.0,566290.0,103762.0
2016-05-23,315617.0,253462.0,43905.0,67562.0,219164.0,33834.0,29239.0,168813.0,642257.0,115565.0
2016-05-24,331085.0,281533.0,46416.0,70698.0,232630.0,35191.0,30637.0,177844.0,665121.0,118974.0
2016-05-25,340311.0,313443.0,48231.0,73753.0,255418.0,37885.0,30987.0,186370.0,717707.0,124529.0
2016-05-26,356753.0,310276.0,50590.0,77290.0,275390.0,41238.0,30779.0,201418.0,790769.0,130824.0
2016-05-27,363789.0,309817.0,51341.0,79604.0,293315.0,44682.0,33524.0,207783.0,860417.0,139576.0
2016-05-28,335459.0,275482.0,44720.0,76398.0,274862.0,44308.0,32889.0,190650.0,822840.0,132737.0
2016-05-29,312272.0,257569.0,42507.0,73373.0,249860.0,38993.0,32709.0,172858.0,767435.0,119716.0
2016-05-30,322392.0,269021.0,43820.0,76530.0,250662.0,38577.0,33910.0,171371.0,748161.0,121025.0
2016-05-31,370428.0,291146.0,53547.0,85270.0,281931.0,43091.0,34677.0,196745.0,848139.0,137343.0
2016-06-01,378111.0,288355.0,55281.0,86193.0,283520.0,46107.0,36535.0,202005.0,851402.0,143409.0
2016-06-02,375054.0,291251.0,53205.0,80873.0,276668.0,45635.0,33257.0,211466.0,794912.0,139529.0
2016-06-03,370893.0,292417.0,52754.0,82371.0,284315.0,44835.0,34468.0,203029.0,756063.0,138398.0
2016-06-04,330462.0,255877.0,44308.0,74268.0,264198.0,39729.0,32814.0,167681.0,745250.0,125468.0
2016-06-05,313644.0,241383.0,41866.0,70799.0,275869.0,37334.0,32084.0,162900.0,720945.0,117508.0
2016-06-06,353034.0,286124.0,50591.0,80486.0,292464.0,39710.0,33907.0,187840.0,814326.0,131344.0
2016-06-07,340383.0,255814.0,46506.0,74482.0,291688.0,37053.0,31719.0,175756.0,821844.0,127758.0
2016-06-08,316872.0,252356.0,44853.0,70274.0,245885.0,33553.0,30045.0,168429.0,671844.0,114766.0
2016-06-09,326194.0,251441.0,46509.0,73433.0,243293.0,34192.0,31466.0,170009.0,655634.0,116229.0
2016-06-10,353525.0,317837.0,48409.0,75021.0,255831.0,37425.0,33424.0,186258.0,670598.0,122996.0
2016-06-11,372964.0,347279.0,50927.0,81823.0,287143.0,43032.0,36150.0,207763.0,734733.0,132506.0
2016-06-12,355876.0,256700.0,50240.0,86095.0,308605.0,39840.0,37413.0,171083.0,802522.0,130177.0
2016-06-13,355908.0,288741.0,50582.0,81367.0,267652.0,36390.0,38073.0,176025.0,718715.0,123083.0
2016-06-14,365639.0,327840.0,51901.0,85175.0,270799.0,37548.0,37787.0,183234.0,734382.0,127945.0
2016-06-15,389928.0,368437.0,56375.0,88063.0,278847.0,42602.0,37957.0,204324.0,756717.0,134824.0
2016-06-16,388607.0,314079.0,55157.0,87764.0,308306.0,42283.0,39256.0,206630.0,759086.0,138977.0
2016-06-17,364242.0,301625.0,52993.0,82589.0,253309.0,41816.0,34253.0,200606.0,750346.0,131464.0
2016-06-18,338753.0,290575.0,47137.0,77508.0,243222.0,41282.0,35382.0,183350.0,706170.0,124597.0
2016-06-19,337069.0,307522.0,47978.0,78894.0,249695.0,40930.0,35184.0,187545.0,750766.0,123768.0
2016-06-20,399111.0,384863.0,60949.0,94577.0,287273.0,46805.0,37739.0,227548.0,881579.0,141813.0
2016-06-21,392826.0,333821.0,58358.0,93958.0,298388.0,48110.0,39389.0,219106.0,899487.0,147050.0
2016-06-22,359391.0,305692.0,50523.0,77332.0,295893.0,42481.0,35946.0,199172.0,846956.0,135503.0
